"","t","Base","Height","Error Count Mean","% Error Count Mean","Correct Count Mean","% Correct Mean","False Positives Count Mean","% False Positives Count Mean","False Negative Count Mean","% False Negatives Count Mean","Error Count SD","% Error Count SD","Correct Count SD","% Correct SD","False Positives Count SD","% False Positives SD","False Negative Count SD","% False Negatives Count SD"
"186",0.789473684210526,6.31947368421053,2.53185641709003,219.2,2.192,9780.8,97.808,134.4,1.344,84.8,0.848,40.462588308604,0.40462588308604,40.462588308604,0.40462588308604,51.696889858604,0.51696889858604,41.4203102989724,0.414203102989724
"187",0.947368421052632,6.31947368421053,2.53185641709003,224.25,2.2425,9775.75,97.7575,136.45,1.3645,87.8,0.878,42.0299078977665,0.420299078977665,42.0299078977665,0.420299078977666,52.4910769359397,0.524910769359397,30.4744932171497,0.304744932171497
"188",1.10526315789474,6.31947368421053,2.53185641709003,244.85,2.4485,9755.15,97.5515,132.65,1.3265,112.2,1.122,38.5640615353889,0.385640615353889,38.5640615353889,0.385640615353889,40.9264745096554,0.409264745096554,39.6625237406003,0.396625237406003
"189",1.26315789473684,6.31947368421053,2.53185641709003,241.2,2.412,9758.8,97.588,135.5,1.355,105.7,1.057,44.7326561509127,0.447326561509127,44.7326561509127,0.447326561509127,47.2412620714695,0.472412620714695,48.4845064780601,0.484845064780601
"190",1.42105263157895,6.31947368421053,2.53185641709003,244.65,2.4465,9755.35,97.5535,144.9,1.449,99.75,0.9975,52.164996329965,0.52164996329965,52.164996329965,0.521649963299651,59.6735857989552,0.596735857989552,43.4606597668331,0.434606597668331
"191",1.57894736842105,6.31947368421053,2.53185641709003,244.05,2.4405,9755.95,97.5595,127.5,1.275,116.55,1.1655,31.0406778954733,0.310406778954733,31.0406778954733,0.310406778954733,41.1179305233899,0.411179305233899,32.9137229418785,0.329137229418785
"192",1.73684210526316,6.31947368421053,2.53185641709003,278.85,2.7885,9721.15,97.2115,166.35,1.6635,112.5,1.125,47.1406350581344,0.471406350581344,47.1406350581344,0.471406350581344,43.2766802404202,0.432766802404202,49.3595828695161,0.493595828695161
"193",1.89473684210526,6.31947368421053,2.53185641709003,284.8,2.848,9715.2,97.152,159.2,1.592,125.6,1.256,50.4387069411453,0.504387069411453,50.4387069411453,0.504387069411452,53.1359725510635,0.531359725510635,49.7989642673948,0.497989642673948
"194",2.05263157894737,6.31947368421053,2.53185641709003,313.95,3.1395,9686.05,96.8605,197,1.97,116.95,1.1695,56.9833539867473,0.569833539867473,56.9833539867473,0.569833539867471,64.3436497500561,0.643436497500561,41.0346131172722,0.410346131172722
"195",2.21052631578947,6.31947368421053,2.53185641709003,323.3,3.233,9676.7,96.767,197.35,1.9735,125.95,1.2595,49.755295936053,0.49755295936053,49.755295936053,0.497552959360528,63.4012078583266,0.634012078583266,58.0049680267947,0.580049680267947
"196",2.36842105263158,6.31947368421053,2.53185641709003,340.1,3.401,9659.9,96.599,215.3,2.153,124.8,1.248,46.5334062232375,0.465334062232375,46.5334062232375,0.465334062232375,61.230453379447,0.61230453379447,58.3281100418369,0.583281100418369
"197",2.52631578947368,6.31947368421053,2.53185641709003,358.9,3.589,9641.1,96.411,206.85,2.0685,152.05,1.5205,32.4749296016416,0.324749296016416,32.4749296016416,0.324749296016416,44.0768169163074,0.440768169163074,45.2960727936354,0.452960727936354
"198",0,6.84526315789474,2.33738274642473,249.7,2.497,9750.3,97.503,144.6,1.446,105.1,1.051,26.8741707338399,0.268741707338399,26.8741707338399,0.268741707338398,48.5683457668296,0.485683457668296,49.2586086518467,0.492586086518467
"199",0.157894736842105,6.84526315789474,2.33738274642473,227.85,2.2785,9772.15,97.7215,126,1.26,101.85,1.0185,42.3124655018129,0.423124655018129,42.3124655018129,0.42312465501813,48.6426280453461,0.486426280453461,41.0253772553936,0.410253772553936
"200",0.315789473684211,6.84526315789474,2.33738274642473,229,2.29,9771,97.71,118.5,1.185,110.5,1.105,45.7199714509281,0.457199714509281,45.7199714509281,0.457199714509281,47.9314203068465,0.479314203068465,53.2526253368147,0.532526253368147
"201",0.473684210526316,6.84526315789474,2.33738274642473,206.65,2.0665,9793.35,97.9335,120.25,1.2025,86.4,0.864,39.4625405322967,0.394625405322967,39.4625405322967,0.394625405322965,44.6894253357783,0.446894253357783,37.9312397288623,0.379312397288623
"202",0.631578947368421,6.84526315789474,2.33738274642473,234.15,2.3415,9765.85,97.6585,128.3,1.283,105.85,1.0585,35.1287481611347,0.351287481611347,35.1287481611347,0.351287481611347,44.9386716595664,0.449386716595664,49.3102690276472,0.493102690276472
"203",0.789473684210526,6.84526315789474,2.33738274642473,242.65,2.4265,9757.35,97.5735,138.85,1.3885,103.8,1.038,49.1991388456942,0.491991388456942,49.1991388456942,0.491991388456942,53.0255896515516,0.530255896515516,41.3185315885206,0.413185315885206
"204",0.947368421052632,6.84526315789474,2.33738274642473,251.95,2.5195,9748.05,97.4805,139.95,1.3995,112,1.12,51.9437702054625,0.519437702054625,51.9437702054625,0.519437702054624,58.7908648471315,0.587908648471315,41.5641545970614,0.415641545970614
"205",1.10526315789474,6.84526315789474,2.33738274642473,258.7,2.587,9741.3,97.413,157.05,1.5705,101.65,1.0165,36.9652753127495,0.369652753127495,36.9652753127495,0.369652753127494,50.3383028800347,0.503383028800347,32.2592703934201,0.322592703934201
"206",1.26315789473684,6.84526315789474,2.33738274642473,267.85,2.6785,9732.15,97.3215,164.8,1.648,103.05,1.0305,35.1497173755202,0.351497173755202,35.1497173755202,0.351497173755204,47.3170715826529,0.473170715826529,44.8781684118236,0.448781684118236
"207",1.42105263157895,6.84526315789474,2.33738274642473,287.65,2.8765,9712.35,97.1235,164.25,1.6425,123.4,1.234,61.8506477862516,0.618506477862516,61.8506477862516,0.618506477862517,69.0330775025544,0.690330775025544,50.0645898604466,0.500645898604466
